country,countryCode,date,dailyVaccinationNumber
Switzerland,CHE,1/7/2022,61123
Switzerland,CHE,1/8/2022,68136
Switzerland,CHE,1/9/2022,70656
Switzerland,CHE,1/10/2022,70481
Switzerland,CHE,1/11/2022,69515
Switzerland,CHE,1/12/2022,67987
Switzerland,CHE,1/13/2022,66545
Switzerland,CHE,1/14/2022,65099
Switzerland,CHE,1/15/2022,63971
Switzerland,CHE,1/16/2022,62480
Switzerland,CHE,1/17/2022,60211
Switzerland,CHE,1/18/2022,57475
Switzerland,CHE,1/19/2022,54555
Switzerland,CHE,1/20/2022,51149
Switzerland,CHE,1/21/2022,47683
Switzerland,CHE,1/22/2022,45729
Switzerland,CHE,1/23/2022,44739
Switzerland,CHE,1/24/2022,41962
Switzerland,CHE,1/25/2022,38575
Switzerland,CHE,1/26/2022,35554
Switzerland,CHE,1/27/2022,32466
Switzerland,CHE,1/28/2022,29938
Switzerland,CHE,1/29/2022,28316
Switzerland,CHE,1/30/2022,27811
Switzerland,CHE,1/31/2022,25699
Switzerland,CHE,2/1/2022,23189
Switzerland,CHE,2/2/2022,21211
Switzerland,CHE,2/3/2022,19218
Switzerland,CHE,2/4/2022,17061
Switzerland,CHE,2/5/2022,16335
Switzerland,CHE,2/6/2022,16277
Switzerland,CHE,2/7/2022,15021
Switzerland,CHE,2/8/2022,14044
Switzerland,CHE,2/9/2022,13305
Switzerland,CHE,2/10/2022,12488
Switzerland,CHE,2/11/2022,11401
Switzerland,CHE,2/12/2022,10976
Switzerland,CHE,2/13/2022,10976
Switzerland,CHE,2/14/2022,10351
Switzerland,CHE,2/15/2022,9723
Switzerland,CHE,2/16/2022,8963
Switzerland,CHE,2/17/2022,8336
Switzerland,CHE,2/18/2022,7544
Switzerland,CHE,2/19/2022,7070
Switzerland,CHE,2/20/2022,6943
Switzerland,CHE,2/21/2022,6488
Switzerland,CHE,2/22/2022,6017
Switzerland,CHE,2/23/2022,5569
Switzerland,CHE,2/24/2022,5171
Switzerland,CHE,2/25/2022,4798
Switzerland,CHE,2/26/2022,4463
Switzerland,CHE,2/27/2022,4325
Switzerland,CHE,2/28/2022,4135
Switzerland,CHE,3/1/2022,3855
Switzerland,CHE,3/2/2022,3599
Switzerland,CHE,3/3/2022,3284
Switzerland,CHE,3/4/2022,2974
Switzerland,CHE,3/5/2022,2730
Switzerland,CHE,3/6/2022,2725
Switzerland,CHE,3/7/2022,2487
Switzerland,CHE,3/8/2022,2412
Switzerland,CHE,3/9/2022,2359
Switzerland,CHE,3/10/2022,2302
Switzerland,CHE,3/11/2022,2324
Switzerland,CHE,3/12/2022,2341
Switzerland,CHE,3/13/2022,2317
Switzerland,CHE,3/14/2022,2321
Switzerland,CHE,3/15/2022,2282
Switzerland,CHE,3/16/2022,2259
Switzerland,CHE,3/17/2022,2220
Switzerland,CHE,3/18/2022,2208
Switzerland,CHE,3/19/2022,2160
Switzerland,CHE,3/20/2022,2160
Switzerland,CHE,3/21/2022,2149
Switzerland,CHE,3/22/2022,2074
Syria,SYR,1/1/2022,90157
Syria,SYR,1/2/2022,90157
Syria,SYR,1/3/2022,90157
Syria,SYR,1/4/2022,77860
Syria,SYR,1/5/2022,65563
Syria,SYR,1/6/2022,53266
Syria,SYR,1/7/2022,40969
Syria,SYR,1/8/2022,28672
Syria,SYR,1/9/2022,16376
Syria,SYR,1/10/2022,4079
Syria,SYR,1/11/2022,4079
Syria,SYR,1/12/2022,4079
Syria,SYR,1/13/2022,4079
Syria,SYR,1/14/2022,4079
Syria,SYR,1/15/2022,4079
Syria,SYR,1/16/2022,3900
Syria,SYR,1/17/2022,3722
Syria,SYR,1/18/2022,3543
Syria,SYR,1/19/2022,3365
Syria,SYR,1/20/2022,3186
Syria,SYR,1/21/2022,3007
Syria,SYR,1/22/2022,2829
Syria,SYR,1/23/2022,2829
Syria,SYR,1/24/2022,2829
Syria,SYR,1/25/2022,2829
Syria,SYR,1/26/2022,2829
Syria,SYR,1/27/2022,2829
Syria,SYR,1/28/2022,2829
Syria,SYR,1/29/2022,2829
Syria,SYR,1/30/2022,2829
Syria,SYR,1/31/2022,2829
Syria,SYR,2/1/2022,2829
Syria,SYR,2/2/2022,2829
Syria,SYR,2/3/2022,2829
Syria,SYR,2/4/2022,2829
Syria,SYR,2/5/2022,2829
Syria,SYR,2/6/2022,2829
Syria,SYR,2/7/2022,2829
Syria,SYR,2/8/2022,2829
Syria,SYR,2/9/2022,2829
Syria,SYR,2/10/2022,2829
Syria,SYR,2/11/2022,2829
Syria,SYR,2/12/2022,2829
Syria,SYR,2/13/2022,2832
Syria,SYR,2/14/2022,2835
Syria,SYR,2/15/2022,2839
Syria,SYR,2/16/2022,2842
Syria,SYR,2/17/2022,2845
Syria,SYR,2/18/2022,2848
Syria,SYR,2/19/2022,2852
Syria,SYR,2/20/2022,10581
Syria,SYR,2/21/2022,18311
Syria,SYR,2/22/2022,19281
Syria,SYR,2/23/2022,20252
Syria,SYR,2/24/2022,21222
Syria,SYR,2/25/2022,22193
Syria,SYR,2/26/2022,23163
Syria,SYR,2/27/2022,16404
Syria,SYR,2/28/2022,9645
Syria,SYR,3/1/2022,9645
Syria,SYR,3/2/2022,9221
Syria,SYR,3/3/2022,8797
Syria,SYR,3/4/2022,8373
Syria,SYR,3/5/2022,7949
Syria,SYR,3/6/2022,7525
Syria,SYR,3/7/2022,7101
Syria,SYR,3/8/2022,6677
Syria,SYR,3/9/2022,6677
Syria,SYR,3/10/2022,6677
Syria,SYR,3/11/2022,6677
Syria,SYR,3/12/2022,6677
Syria,SYR,3/13/2022,6677
Syria,SYR,3/14/2022,6677
Syria,SYR,3/15/2022,6677
Taiwan,TWN,1/1/2022,77572
Taiwan,TWN,1/2/2022,76760
Taiwan,TWN,1/3/2022,74896
Taiwan,TWN,1/4/2022,71354
Taiwan,TWN,1/5/2022,56618
Taiwan,TWN,1/6/2022,46098
Taiwan,TWN,1/7/2022,62113
Taiwan,TWN,1/8/2022,67460
Taiwan,TWN,1/9/2022,72807
Taiwan,TWN,1/10/2022,72815
Taiwan,TWN,1/11/2022,71320
Taiwan,TWN,1/12/2022,69074
Taiwan,TWN,1/13/2022,67395
Taiwan,TWN,1/14/2022,55975
Taiwan,TWN,1/15/2022,175774
Taiwan,TWN,1/16/2022,295572
Taiwan,TWN,1/17/2022,353056
Taiwan,TWN,1/18/2022,409515
Taiwan,TWN,1/19/2022,469521
Taiwan,TWN,1/20/2022,525358
Taiwan,TWN,1/21/2022,585216
Taiwan,TWN,1/22/2022,488355
Taiwan,TWN,1/23/2022,391494
Taiwan,TWN,1/24/2022,382861
Taiwan,TWN,1/25/2022,370950
Taiwan,TWN,1/26/2022,355421
Taiwan,TWN,1/27/2022,337612
Taiwan,TWN,1/28/2022,312741
Taiwan,TWN,1/29/2022,288248
Taiwan,TWN,1/30/2022,263755
Taiwan,TWN,1/31/2022,213348
Taiwan,TWN,2/1/2022,167245
Taiwan,TWN,2/2/2022,121213
Taiwan,TWN,2/3/2022,76848
Taiwan,TWN,2/4/2022,35525
Taiwan,TWN,2/5/2022,35525
Taiwan,TWN,2/6/2022,35525
Taiwan,TWN,2/7/2022,57650
Taiwan,TWN,2/8/2022,83509
Taiwan,TWN,2/9/2022,115838
Taiwan,TWN,2/10/2022,157701
Taiwan,TWN,2/11/2022,206015
Taiwan,TWN,2/12/2022,220526
Taiwan,TWN,2/13/2022,235037
Taiwan,TWN,2/14/2022,249437
Taiwan,TWN,2/15/2022,260644
Taiwan,TWN,2/16/2022,271131
Taiwan,TWN,2/17/2022,269415
Taiwan,TWN,2/18/2022,263414
Taiwan,TWN,2/19/2022,262076
Taiwan,TWN,2/20/2022,260738
Taiwan,TWN,2/21/2022,246931
Taiwan,TWN,2/22/2022,230056
Taiwan,TWN,2/23/2022,205459
Taiwan,TWN,2/24/2022,187290
Taiwan,TWN,2/25/2022,184987
Taiwan,TWN,2/26/2022,182669
Taiwan,TWN,2/27/2022,180351
Taiwan,TWN,2/28/2022,168489
Taiwan,TWN,3/1/2022,168886
Taiwan,TWN,3/2/2022,166376
Taiwan,TWN,3/3/2022,158879
Taiwan,TWN,3/4/2022,140118
Taiwan,TWN,3/5/2022,135199
Taiwan,TWN,3/6/2022,130280
Taiwan,TWN,3/7/2022,131466
Taiwan,TWN,3/8/2022,119883
Taiwan,TWN,3/9/2022,111890
Taiwan,TWN,3/10/2022,105666
Taiwan,TWN,3/11/2022,96521
Taiwan,TWN,3/12/2022,92310
Taiwan,TWN,3/13/2022,88098
Taiwan,TWN,3/14/2022,83036
Taiwan,TWN,3/15/2022,79180
Taiwan,TWN,3/16/2022,74959
Taiwan,TWN,3/17/2022,73089
Taiwan,TWN,3/18/2022,69209
Taiwan,TWN,3/19/2022,67419
Taiwan,TWN,3/20/2022,65629
Taiwan,TWN,3/21/2022,65107
Taiwan,TWN,3/22/2022,63723
Taiwan,TWN,3/23/2022,62997
Tajikistan,TJK,1/1/2022,41737
Tajikistan,TJK,1/2/2022,41125
Tajikistan,TJK,1/3/2022,44549
Tajikistan,TJK,1/4/2022,47972
Tajikistan,TJK,1/5/2022,51396
Tajikistan,TJK,1/6/2022,54820
Tajikistan,TJK,1/7/2022,58244
Tajikistan,TJK,1/8/2022,61668
Tajikistan,TJK,1/9/2022,65092
Tajikistan,TJK,1/10/2022,65092
Tajikistan,TJK,1/11/2022,65092
Tajikistan,TJK,1/12/2022,65092
Tajikistan,TJK,1/13/2022,65092
Tajikistan,TJK,1/14/2022,65092
Tajikistan,TJK,1/15/2022,65092
Tajikistan,TJK,1/16/2022,65092
Tajikistan,TJK,1/17/2022,59341
Tajikistan,TJK,1/18/2022,53591
Tajikistan,TJK,1/19/2022,47841
Tajikistan,TJK,1/20/2022,42091
Tajikistan,TJK,1/21/2022,36341
Tajikistan,TJK,1/22/2022,30590
Tajikistan,TJK,1/23/2022,24840
Tajikistan,TJK,1/24/2022,27965
Tajikistan,TJK,1/25/2022,31090
Tajikistan,TJK,1/26/2022,34215
Tajikistan,TJK,1/27/2022,37340
Tajikistan,TJK,1/28/2022,40464
Tajikistan,TJK,1/29/2022,43589
Tajikistan,TJK,1/30/2022,46714
Tajikistan,TJK,1/31/2022,46070
Tajikistan,TJK,2/1/2022,45426
Tajikistan,TJK,2/2/2022,44782
Tajikistan,TJK,2/3/2022,44138
Tajikistan,TJK,2/4/2022,43494
Tajikistan,TJK,2/5/2022,42850
Tajikistan,TJK,2/6/2022,42206
Tajikistan,TJK,2/7/2022,43103
Tajikistan,TJK,2/8/2022,44000
Tajikistan,TJK,2/9/2022,44896
Tajikistan,TJK,2/10/2022,45793
Tajikistan,TJK,2/11/2022,46690
Tajikistan,TJK,2/12/2022,47587
Tajikistan,TJK,2/13/2022,48483
Tajikistan,TJK,2/14/2022,48483
Tajikistan,TJK,2/15/2022,48483
Tajikistan,TJK,2/16/2022,48483
Tajikistan,TJK,2/17/2022,48483
Tajikistan,TJK,2/18/2022,48483
Tajikistan,TJK,2/19/2022,48483
Tajikistan,TJK,2/20/2022,48483
Tajikistan,TJK,2/21/2022,50149
Tajikistan,TJK,2/22/2022,51815
Tajikistan,TJK,2/23/2022,53480
Tajikistan,TJK,2/24/2022,55146
Tajikistan,TJK,2/25/2022,56812
Tajikistan,TJK,2/26/2022,58478
Tajikistan,TJK,2/27/2022,60143
Tajikistan,TJK,2/28/2022,60143
Tajikistan,TJK,3/1/2022,60143
Tajikistan,TJK,3/2/2022,60143
Tajikistan,TJK,3/3/2022,60143
Tajikistan,TJK,3/4/2022,60143
Tajikistan,TJK,3/5/2022,60143
Tajikistan,TJK,3/6/2022,60143
Tanzania,TZA,1/1/2022,33193
Tanzania,TZA,1/2/2022,33170
Tanzania,TZA,1/3/2022,33147
Tanzania,TZA,1/4/2022,33124
Tanzania,TZA,1/5/2022,33124
Tanzania,TZA,1/6/2022,33124
Tanzania,TZA,1/7/2022,33124
Tanzania,TZA,1/8/2022,33124
Tanzania,TZA,1/9/2022,33124
Tanzania,TZA,1/10/2022,33124
Tanzania,TZA,1/11/2022,33124
Tanzania,TZA,1/12/2022,33124
Tanzania,TZA,1/13/2022,33124
Tanzania,TZA,1/14/2022,33124
Tanzania,TZA,1/15/2022,33124
Tanzania,TZA,1/16/2022,33124
Tanzania,TZA,1/17/2022,33124
Tanzania,TZA,1/18/2022,33124
Tanzania,TZA,1/19/2022,33124
Tanzania,TZA,1/20/2022,33124
Tanzania,TZA,1/21/2022,33124
Tanzania,TZA,1/22/2022,33648
Tanzania,TZA,1/23/2022,34171
Tanzania,TZA,1/24/2022,34695
Tanzania,TZA,1/25/2022,35219
Tanzania,TZA,1/26/2022,35742
Tanzania,TZA,1/27/2022,36266
Tanzania,TZA,1/28/2022,36789
Tanzania,TZA,1/29/2022,36789
Tanzania,TZA,1/30/2022,36789
Tanzania,TZA,1/31/2022,36789
Tanzania,TZA,2/1/2022,36789
Tanzania,TZA,2/2/2022,36789
Tanzania,TZA,2/3/2022,36789
Tanzania,TZA,2/4/2022,36789
Tanzania,TZA,2/5/2022,36789
Tanzania,TZA,2/6/2022,36789
Tanzania,TZA,2/7/2022,36789
Tanzania,TZA,2/8/2022,36789
Tanzania,TZA,2/9/2022,36789
Tanzania,TZA,2/10/2022,36789
Tanzania,TZA,2/11/2022,36789
Tanzania,TZA,2/12/2022,36789
Tanzania,TZA,2/13/2022,36789
Tanzania,TZA,2/14/2022,36789
Tanzania,TZA,2/15/2022,36789
Tanzania,TZA,2/16/2022,36789
Tanzania,TZA,2/17/2022,36789
Tanzania,TZA,2/18/2022,36789
Tanzania,TZA,2/19/2022,36789
Tanzania,TZA,2/20/2022,36789
Tanzania,TZA,2/21/2022,36789
Tanzania,TZA,2/22/2022,36789
Tanzania,TZA,2/23/2022,36789
Tanzania,TZA,2/24/2022,36804
Tanzania,TZA,2/25/2022,36819
Tanzania,TZA,2/26/2022,36833
Tanzania,TZA,2/27/2022,36848
Tanzania,TZA,2/28/2022,36863
Tanzania,TZA,3/1/2022,36877
Tanzania,TZA,3/2/2022,36892
Tanzania,TZA,3/3/2022,36892
Tanzania,TZA,3/4/2022,36892
Tanzania,TZA,3/5/2022,36892
Tanzania,TZA,3/6/2022,36892
Tanzania,TZA,3/7/2022,36892
Tanzania,TZA,3/8/2022,36892
Tanzania,TZA,3/9/2022,36892
Tanzania,TZA,3/10/2022,36892
Tanzania,TZA,3/11/2022,36892
Thailand,THA,1/1/2022,270471
Thailand,THA,1/2/2022,259660
Thailand,THA,1/3/2022,190627
Thailand,THA,1/4/2022,159623
Thailand,THA,1/5/2022,155497
Thailand,THA,1/6/2022,189844
Thailand,THA,1/7/2022,289208
Thailand,THA,1/8/2022,310763
Thailand,THA,1/9/2022,324348
Thailand,THA,1/10/2022,395063
Thailand,THA,1/11/2022,431818
Thailand,THA,1/12/2022,451360
Thailand,THA,1/13/2022,458729
Thailand,THA,1/14/2022,467229
Thailand,THA,1/15/2022,473154
Thailand,THA,1/16/2022,472277
Thailand,THA,1/17/2022,463074
Thailand,THA,1/18/2022,456887
Thailand,THA,1/19/2022,451015
Thailand,THA,1/20/2022,448570
Thailand,THA,1/21/2022,440735
Thailand,THA,1/22/2022,437526
Thailand,THA,1/23/2022,438395
Thailand,THA,1/24/2022,435862
Thailand,THA,1/25/2022,427302
Thailand,THA,1/26/2022,414227
Thailand,THA,1/27/2022,401917
Thailand,THA,1/28/2022,387218
Thailand,THA,1/29/2022,382874
Thailand,THA,1/30/2022,379043
Thailand,THA,1/31/2022,354055
Thailand,THA,2/1/2022,323370
Thailand,THA,2/2/2022,304257
Thailand,THA,2/3/2022,280988
Thailand,THA,2/4/2022,260055
Thailand,THA,2/5/2022,257975
Thailand,THA,2/6/2022,255520
Thailand,THA,2/7/2022,257594
Thailand,THA,2/8/2022,266270
Thailand,THA,2/9/2022,269161
Thailand,THA,2/10/2022,269629
Thailand,THA,2/11/2022,271333
Thailand,THA,2/12/2022,270510
Thailand,THA,2/13/2022,270340
Thailand,THA,2/14/2022,269898
Thailand,THA,2/15/2022,270176
Thailand,THA,2/16/2022,236863
Thailand,THA,2/17/2022,237052
Thailand,THA,2/18/2022,234807
Thailand,THA,2/19/2022,234868
Thailand,THA,2/20/2022,235958
Thailand,THA,2/21/2022,232107
Thailand,THA,2/22/2022,230352
Thailand,THA,2/23/2022,259365
Thailand,THA,2/24/2022,259611
Thailand,THA,2/25/2022,260352
Thailand,THA,2/26/2022,259761
Thailand,THA,2/27/2022,259014
Thailand,THA,2/28/2022,253399
Thailand,THA,3/1/2022,236418
Thailand,THA,3/2/2022,221241
Thailand,THA,3/3/2022,202425
Thailand,THA,3/4/2022,179826
Thailand,THA,3/5/2022,173437
Thailand,THA,3/6/2022,169566
Thailand,THA,3/7/2022,159649
Thailand,THA,3/8/2022,159669
Thailand,THA,3/9/2022,160290
Thailand,THA,3/10/2022,165687
Thailand,THA,3/11/2022,171371
Thailand,THA,3/12/2022,172734
Thailand,THA,3/13/2022,174347
Thailand,THA,3/14/2022,174949
Thailand,THA,3/15/2022,175521
Thailand,THA,3/16/2022,173749
Thailand,THA,3/17/2022,172483
Thailand,THA,3/18/2022,170778
Thailand,THA,3/19/2022,168048
Thailand,THA,3/20/2022,166212
Thailand,THA,3/21/2022,165993
Thailand,THA,3/22/2022,166638
Thailand,THA,3/23/2022,165272
Timor,TLS,1/1/2022,1006
Timor,TLS,1/2/2022,1006
Timor,TLS,1/3/2022,1006
Timor,TLS,1/4/2022,1006
Timor,TLS,1/5/2022,1033
Timor,TLS,1/6/2022,1061
Timor,TLS,1/7/2022,1089
Timor,TLS,1/8/2022,1117
Timor,TLS,1/9/2022,1145
Timor,TLS,1/10/2022,1172
Timor,TLS,1/11/2022,1200
Timor,TLS,1/12/2022,1194
Timor,TLS,1/13/2022,1187
Timor,TLS,1/14/2022,1181
Timor,TLS,1/15/2022,1175
Timor,TLS,1/16/2022,1168
Timor,TLS,1/17/2022,1162
Timor,TLS,1/18/2022,1155
Timor,TLS,1/19/2022,1217
Timor,TLS,1/20/2022,1279
Timor,TLS,1/21/2022,1341
Timor,TLS,1/22/2022,1403
Timor,TLS,1/23/2022,1465
Timor,TLS,1/24/2022,1527
Timor,TLS,1/25/2022,1588
Timor,TLS,1/26/2022,1461
Timor,TLS,1/27/2022,1333
Timor,TLS,1/28/2022,1206
Timor,TLS,1/29/2022,1078
Timor,TLS,1/30/2022,951
Timor,TLS,1/31/2022,823
Timor,TLS,2/1/2022,696
Timor,TLS,2/2/2022,678
Timor,TLS,2/3/2022,660
Timor,TLS,2/4/2022,642
Timor,TLS,2/5/2022,623
Timor,TLS,2/6/2022,605
Timor,TLS,2/7/2022,587
Timor,TLS,2/8/2022,569
Timor,TLS,2/9/2022,596
Timor,TLS,2/10/2022,622
Timor,TLS,2/11/2022,649
Timor,TLS,2/12/2022,676
Timor,TLS,2/13/2022,702
Timor,TLS,2/14/2022,729
Timor,TLS,2/15/2022,756
Timor,TLS,2/16/2022,795
Timor,TLS,2/17/2022,833
Timor,TLS,2/18/2022,872
Timor,TLS,2/19/2022,911
Timor,TLS,2/20/2022,949
Timor,TLS,2/21/2022,988
Timor,TLS,2/22/2022,1027
Timor,TLS,2/23/2022,1003
Timor,TLS,2/24/2022,979
Timor,TLS,2/25/2022,954
Timor,TLS,2/26/2022,930
Timor,TLS,2/27/2022,906
Timor,TLS,2/28/2022,882
Timor,TLS,3/1/2022,858
Timor,TLS,3/2/2022,946
Timor,TLS,3/3/2022,1035
Timor,TLS,3/4/2022,1123
Timor,TLS,3/5/2022,1211
Timor,TLS,3/6/2022,1300
Timor,TLS,3/7/2022,1388
Timor,TLS,3/8/2022,1476
Timor,TLS,3/9/2022,1476
Timor,TLS,3/10/2022,1476
Timor,TLS,3/11/2022,1476
Timor,TLS,3/12/2022,1476
Timor,TLS,3/13/2022,1476
Timor,TLS,3/14/2022,1476
Timor,TLS,3/15/2022,1476
Togo,TGO,1/1/2022,5110
Togo,TGO,1/2/2022,5045
Togo,TGO,1/3/2022,4981
Togo,TGO,1/4/2022,4917
Togo,TGO,1/5/2022,4852
Togo,TGO,1/6/2022,4788
Togo,TGO,1/7/2022,4723
Togo,TGO,1/8/2022,4742
Togo,TGO,1/9/2022,4761
Togo,TGO,1/10/2022,4780
Togo,TGO,1/11/2022,4798
Togo,TGO,1/12/2022,4817
Togo,TGO,1/13/2022,4836
Togo,TGO,1/14/2022,4854
Togo,TGO,1/15/2022,4869
Togo,TGO,1/16/2022,4883
Togo,TGO,1/17/2022,4897
Togo,TGO,1/18/2022,4911
Togo,TGO,1/19/2022,4925
Togo,TGO,1/20/2022,4940
Togo,TGO,1/21/2022,4954
Togo,TGO,1/22/2022,4992
Togo,TGO,1/23/2022,5030
Togo,TGO,1/24/2022,5068
Togo,TGO,1/25/2022,5105
Togo,TGO,1/26/2022,5143
Togo,TGO,1/27/2022,5181
Togo,TGO,1/28/2022,5219
Togo,TGO,1/29/2022,5219
Togo,TGO,1/30/2022,5219
Togo,TGO,1/31/2022,5219
Togo,TGO,2/1/2022,5219
Togo,TGO,2/2/2022,5219
Togo,TGO,2/3/2022,5219
Togo,TGO,2/4/2022,5219
Togo,TGO,2/5/2022,5219
Togo,TGO,2/6/2022,5219
Togo,TGO,2/7/2022,5219
Togo,TGO,2/8/2022,5219
Togo,TGO,2/9/2022,5219
Togo,TGO,2/10/2022,5219
Togo,TGO,2/11/2022,5219
Togo,TGO,2/12/2022,5219
Togo,TGO,2/13/2022,5219
Togo,TGO,2/14/2022,5219
Togo,TGO,2/15/2022,5219
Togo,TGO,2/16/2022,5219
Togo,TGO,2/17/2022,5219
Togo,TGO,2/18/2022,5219
Togo,TGO,2/19/2022,5219
Togo,TGO,2/20/2022,5219
Togo,TGO,2/21/2022,5219
Togo,TGO,2/22/2022,5219
Togo,TGO,2/23/2022,5219
Togo,TGO,2/24/2022,5219
Togo,TGO,2/25/2022,5219
Togo,TGO,2/26/2022,5219
Togo,TGO,2/27/2022,5219
Togo,TGO,2/28/2022,5219
Togo,TGO,3/1/2022,5219
Togo,TGO,3/2/2022,5219
Togo,TGO,3/3/2022,5219
Togo,TGO,3/4/2022,5219
Togo,TGO,3/5/2022,4857
Togo,TGO,3/6/2022,4495
Togo,TGO,3/7/2022,4132
Togo,TGO,3/8/2022,3770
Togo,TGO,3/9/2022,3408
Togo,TGO,3/10/2022,3045
Togo,TGO,3/11/2022,2683
Tonga,TON,1/1/2022,436
Tonga,TON,1/2/2022,436
Tonga,TON,1/3/2022,436
Tonga,TON,1/4/2022,436
Tonga,TON,1/5/2022,402
Tonga,TON,1/6/2022,367
Tonga,TON,1/7/2022,333
Tonga,TON,1/8/2022,299
Tonga,TON,1/9/2022,265
Tonga,TON,1/10/2022,231
Tonga,TON,1/11/2022,196
Tonga,TON,1/12/2022,179
Tonga,TON,1/13/2022,162
Tonga,TON,1/14/2022,145
Tonga,TON,1/15/2022,128
Tonga,TON,1/16/2022,111
Tonga,TON,1/17/2022,94
Tonga,TON,1/18/2022,77
Tonga,TON,1/19/2022,92
Tonga,TON,1/20/2022,107
Tonga,TON,1/21/2022,123
Tonga,TON,1/22/2022,138
Tonga,TON,1/23/2022,154
Tonga,TON,1/24/2022,169
Tonga,TON,1/25/2022,185
Tonga,TON,1/26/2022,185
Tonga,TON,1/27/2022,185
Tonga,TON,1/28/2022,185
Tonga,TON,1/29/2022,185
Tonga,TON,1/30/2022,185
Tonga,TON,1/31/2022,185
Tonga,TON,2/1/2022,185
Tonga,TON,2/2/2022,185
Tonga,TON,2/3/2022,185
Tonga,TON,2/4/2022,185
Tonga,TON,2/5/2022,185
Tonga,TON,2/6/2022,185
Tonga,TON,2/7/2022,185
Tonga,TON,2/8/2022,185
Tonga,TON,2/9/2022,185
Tonga,TON,2/10/2022,185
Tonga,TON,2/11/2022,185
Tonga,TON,2/12/2022,185
Tonga,TON,2/13/2022,185
Tonga,TON,2/14/2022,185
Tonga,TON,2/15/2022,185
Tonga,TON,2/16/2022,185
Tonga,TON,2/17/2022,185
Tonga,TON,2/18/2022,185
Tonga,TON,2/19/2022,185
Tonga,TON,2/20/2022,185
Tonga,TON,2/21/2022,185
Tonga,TON,2/22/2022,204
Tonga,TON,2/23/2022,223
Tonga,TON,2/24/2022,242
Tonga,TON,2/25/2022,261
Tonga,TON,2/26/2022,281
Tonga,TON,2/27/2022,300
Tonga,TON,2/28/2022,319
Trinidad and Tobago,TTO,1/1/2022,2593
Trinidad and Tobago,TTO,1/2/2022,2593
Trinidad and Tobago,TTO,1/3/2022,2593
Trinidad and Tobago,TTO,1/4/2022,3342
Trinidad and Tobago,TTO,1/5/2022,3206
Trinidad and Tobago,TTO,1/6/2022,3054
Trinidad and Tobago,TTO,1/7/2022,2799
Trinidad and Tobago,TTO,1/8/2022,3287
Trinidad and Tobago,TTO,1/9/2022,3711
Trinidad and Tobago,TTO,1/10/2022,4061
Trinidad and Tobago,TTO,1/11/2022,3661
Trinidad and Tobago,TTO,1/12/2022,3525
Trinidad and Tobago,TTO,1/13/2022,3379
Trinidad and Tobago,TTO,1/14/2022,3204
Trinidad and Tobago,TTO,1/15/2022,2959
Trinidad and Tobago,TTO,1/16/2022,2750
Trinidad and Tobago,TTO,1/17/2022,2428
Trinidad and Tobago,TTO,1/18/2022,2391
Trinidad and Tobago,TTO,1/19/2022,2187
Trinidad and Tobago,TTO,1/20/2022,2106
Trinidad and Tobago,TTO,1/21/2022,1992
Trinidad and Tobago,TTO,1/22/2022,1895
Trinidad and Tobago,TTO,1/23/2022,1814
Trinidad and Tobago,TTO,1/24/2022,1807
Trinidad and Tobago,TTO,1/25/2022,1883
Trinidad and Tobago,TTO,1/26/2022,1879
Trinidad and Tobago,TTO,1/27/2022,1815
Trinidad and Tobago,TTO,1/28/2022,1787
Trinidad and Tobago,TTO,1/29/2022,1862
Trinidad and Tobago,TTO,1/30/2022,1908
Trinidad and Tobago,TTO,1/31/2022,2091
Trinidad and Tobago,TTO,2/1/2022,1907
Trinidad and Tobago,TTO,2/2/2022,1840
Trinidad and Tobago,TTO,2/3/2022,1832
Trinidad and Tobago,TTO,2/4/2022,1798
Trinidad and Tobago,TTO,2/5/2022,1762
Trinidad and Tobago,TTO,2/6/2022,1733
Trinidad and Tobago,TTO,2/7/2022,1687
Trinidad and Tobago,TTO,2/8/2022,1642
Trinidad and Tobago,TTO,2/9/2022,1597
Trinidad and Tobago,TTO,2/10/2022,1568
Trinidad and Tobago,TTO,2/11/2022,1532
Trinidad and Tobago,TTO,2/12/2022,1520
Trinidad and Tobago,TTO,2/13/2022,1531
Trinidad and Tobago,TTO,2/14/2022,1391
Trinidad and Tobago,TTO,2/15/2022,1529
Trinidad and Tobago,TTO,2/16/2022,1563
Trinidad and Tobago,TTO,2/17/2022,1550
Trinidad and Tobago,TTO,2/18/2022,1567
Trinidad and Tobago,TTO,2/19/2022,1596
Trinidad and Tobago,TTO,2/20/2022,1639
Trinidad and Tobago,TTO,2/21/2022,1621
Trinidad and Tobago,TTO,2/22/2022,1632
Trinidad and Tobago,TTO,2/23/2022,1605
Trinidad and Tobago,TTO,2/24/2022,1581
Trinidad and Tobago,TTO,2/25/2022,1551
Trinidad and Tobago,TTO,2/26/2022,1470
Trinidad and Tobago,TTO,2/27/2022,1383
Trinidad and Tobago,TTO,2/28/2022,1383
Trinidad and Tobago,TTO,3/1/2022,1238
Trinidad and Tobago,TTO,3/2/2022,1075
Trinidad and Tobago,TTO,3/3/2022,932
Trinidad and Tobago,TTO,3/4/2022,821
Trinidad and Tobago,TTO,3/5/2022,674
Trinidad and Tobago,TTO,3/6/2022,661
Trinidad and Tobago,TTO,3/7/2022,663
Trinidad and Tobago,TTO,3/8/2022,652
Trinidad and Tobago,TTO,3/9/2022,702
